Thickness,FRT,CT,% TCM Reduc,Cold Spot,Control Heating Time,Soaking Time,SPM Elongation,% Carbon,% Mn,%SI,%NB,%TI,YS (Mpa),,,,
0.7,914.91,700.91,81.88,660,366,778,0.3,0.002,0.09,0.004,0.001,0.07,161,,,,
0.7,913.39,702.38,81.88,660,427,750,0.3,0.0019,0.05,0.006,0.001,0.059,155,,,,
0.7,917.66,701.23,81.88,660,426,750,0.3,0.0019,0.05,0.006,0.001,0.059,155,,,,
0.65,905.62,568.28,75.79,670,429,937,0.8,0.045,0.16,0.008,0.001,0.001,153,,,,
0.65,905.89,566.33,75.79,670,424,871,0.8,0.04,0.18,0.007,0.001,0.001,145,,,,
0.6,905.98,568.33,77.61,670,426,900,0.8,0.035,0.18,0.004,0.001,0.001,145,,,,
0.6,910.27,566.19,77.61,670,429,930,0.8,0.035,0.18,0.004,0.001,0.001,146,,,,
0.6,905.99,571.43,77.61,670,431,911,0.8,0.035,0.18,0.004,0.001,0.001,147,,,,
0.65,909.08,565.36,75.79,670,430,928,0.8,0.04,0.18,0.007,0.001,0.001,169,,,,
0.65,905.07,568.8,75.79,670,430,928,0.8,0.04,0.18,0.007,0.001,0.001,152,,,,
0.65,907.15,561.68,75.79,670,425,899,0.8,0.04,0.15,0.005,0.001,0.001,154,,,,
0.65,900,569.6,75.79,670,426,930,0.8,0.04,0.15,0.005,0.001,0.001,179,,,,
0.65,910.74,566.99,75.79,670,428,929,0.8,0.04,0.15,0.005,0.001,0.001,146,,,,
0.65,906.38,565.09,75.79,670,424,871,0.8,0.04,0.18,0.011,0.001,0.001,152,,,,
0.65,907.89,565.53,75.79,670,430,928,0.8,0.04,0.15,0.005,0.001,0.001,147,,,,
0.8,916.39,704.37,79.38,660,365,720,0.3,0.002,0.06,0.007,0.001,0.062,147,,,,
0.8,899.85,568.77,72.37,670,426,900,0.8,0.03,0.15,0.004,0.001,0.001,158,,,,
1.4,902.54,568.4,70.13,670,425,899,0.8,0.037,0.13,0.004,0.001,0.001,153,,,,
0.7,923.85,696.28,81.88,660,365,728,0.3,0.0021,0.05,0.0089,0.001,0.061,158,,,,
0.65,917.14,701.9,80.71,660,427,750,0.3,0.0022,0.05,0.002,0.001,0.057,163,,,,
0.65,917.44,701.35,80.71,660,365,728,0.3,0.0025,0.06,0.005,0.001,0.067,161,,,,
0.65,915.13,698.84,80.71,660,427,750,0.3,0.0018,0.05,0.002,0.001,0.056,160,,,,
0.65,888.36,569.88,75.79,670,428,933,0.8,0.035,0.16,0.004,0.001,0.001,154,,,,
0.7,920.01,702.49,81.88,660,366,743,0.3,0.0021,0.08,0.005,0.001,0.064,147,,,,
0.65,905.49,696.6,80.71,660,366,743,0.3,0.0026,0.0599,0.002,0.001,0.056,179,,,,
1.6,903.96,567.88,68.56,670,428,933,0.8,0.035,0.2,0.0049,0.001,0.001,153,,,,
1.6,898.85,562.77,68.56,670,428,930,0.8,0.04,0.16,0.006,0.001,0.001,178,,,,
1.4,902.71,567.3,71.32,670,424,871,0.8,0.04,0.16,0.006,0.001,0.001,171,,,,
1.4,902.06,565.58,71.32,670,424,871,0.8,0.04,0.16,0.006,0.001,0.001,146,,,,
0.6,916.08,698.35,82.17,660,429,750,0.3,0.0022,0.06,0.004,0.001,0.065,152,,,,
0.7,911.61,697.01,81.88,660,429,750,0.3,0.0018,0.05,0.006,0.001,0.064,162,,,,
0.7,917.52,697.87,81.88,670,427,931,0.3,0.0022,0.09,0.007,0.001,0.057,152,,,,
0.6,903.82,567.29,77.61,670,428,933,0.8,0.035,0.16,0.004,0.001,0.001,163,,,,
0.8,903.59,570.46,70.39,670,427,930,0.8,0.045,0.15,0.002,0.001,0.001,163,,,,
0.8,903.79,563.45,70.39,670,427,930,0.8,0.04,0.16,0.006,0.001,0.001,154,,,,
1.6,913.44,594.84,68.56,670,425,924,0.8,0.035,0.16,0.004,0.001,0.001,155,,,,
0.7,915.49,697.3,81.88,660,427,750,0.3,0.0021,0.0599,0.002,0.001,0.0619,160,,,,
1.6,901.33,572.86,68.56,670,427,862,0.8,0.045,0.15,0.002,0.001,0.001,165,,,,
1.6,900.4,574.73,68.56,670,427,909,0.8,0.04,0.15,0.002,0.001,0.001,155,,,,
1.6,898.6,571.76,68.56,670,427,930,0.8,0.04,0.15,0.002,0.001,0.001,152,,,,
1.6,892.03,587.86,68.56,670,427,920,0.8,0.04,0.16,0.006,0.001,0.001,162,,,,
1.6,900.36,583.19,68.56,670,426,914,0.8,0.035,0.16,0.004,0.001,0.001,164,,,,
1.6,892.62,575.03,68.56,670,427,862,0.8,0.04,0.15,0.002,0.001,0.001,178,,,,
1.6,898.78,571.68,68.56,670,428,930,0.8,0.04,0.15,0.002,0.001,0.001,179,,,,
1.6,892.16,571.3,68.56,670,427,930,0.8,0.04,0.16,0.004,0.001,0.001,178,,,,
0.8,885.71,561.72,72.37,670,429,930,0.8,0.04,0.14,0.005,0.001,0.001,150,,,,
1.2,896.05,583.77,67.58,670,425,930,0.8,0.04,0.16,0.005,0.001,0.001,161,,,,
0.6,893.26,567.14,79.1,670,427,909,0.8,0.035,0.2,0.0049,0.001,0.001,177,,,,
0.6,899.4,566.65,79.1,670,427,922,0.8,0.045,0.15,0.002,0.001,0.001,157,,,,
1.2,916.75,698.78,72.76,660,425,780,0.3,0.0016,0.05,0.005,0.001,0.062,147,,,,
1,903.6,569.27,74.23,670,427,922,0.8,0.035,0.16,0.005,0.001,0.001,147,,,,
1,905.68,567.66,74.23,670,428,933,0.8,0.04,0.15,0.002,0.001,0.001,168,,,,
0.9,895.61,567.82,69,670,428,930,0.8,0.05,0.17,0.004,0.001,0.001,157,,,,
0.65,891.99,558.39,75.79,670,427,930,0.8,0.04,0.15,0.002,0.001,0.001,153,,,,
0.65,897.61,568.77,75.79,670,429,929,0.8,0.035,0.2,0.0049,0.001,0.001,155,,,,
0.75,886.49,563.2,67.54,670,426,930,0.8,0.035,0.2,0.0049,0.001,0.001,155,,,,
0.65,899.75,560.87,75.79,670,426,930,0.8,0.035,0.18,0.004,0.001,0.001,165,,,,
1.4,905.34,593.96,71.32,670,427,920,0.8,0.035,0.16,0.005,0.001,0.001,178,,,,
0.6,894.49,566.64,79.1,670,427,922,0.8,0.045,0.15,0.002,0.001,0.001,171,,,,
0.7,910.08,699.72,81.88,660,426,780,0.3,0.0022,0.06,0.006,0.001,0.063,145,,,,
0.7,909.44,699.65,81.88,660,427,780,0.5,0.0022,0.06,0.004,0.001,0.065,174,,,,
0.7,914.2,697.94,81.88,660,426,780,0.3,0.0022,0.05,0.006,0.001,0.062,158,,,,
1.2,896.26,565.89,69.2,670,427,922,0.8,0.04,0.16,0.004,0.001,0.001,168,,,,
1.2,899.44,560.15,69.2,670,427,922,0.8,0.035,0.2,0.0049,0.001,0.001,178,,,,
0.9,894.74,700.34,78.49,660,428,780,0.3,0.0019,0.05,0.003,0.001,0.063,160,,,,
0.7,917.63,700.26,81.88,660,427,780,0.3,0.0026,0.06,0.006,0.001,0.056,162,,,,
0.7,914.22,699.65,81.88,660,427,780,0.3,0.0021,0.06,0.006,0.001,0.06,153,,,,
1.2,918.29,697.91,72.76,660,428,780,0.3,0.0022,0.06,0.005,0.001,0.052,155,,,,
0.9,913.68,698.34,76.88,660,428,780,0.3,0.0026,0.05,0.006,0.001,0.064,156,,,,
0.7,919.78,701.94,81.88,660,428,780,0.3,0.0025,0.05,0.005,0.001,0.065,175,,,,
0.7,907.53,696.94,81.88,660,429,780,0.3,0.0026,0.05,0.006,0.001,0.064,165,,,,
0.75,896.26,697.05,80.63,660,424,780,0.3,0.0017,0.05,0.004,0.001,0.064,150,,,,
0.7,908.43,690.26,81.88,660,426,780,0.3,0.0022,0.06,0.005,0.001,0.064,172,,,,
0.6,908.81,694,82.17,660,427,780,0.3,0.0023,0.06,0.005,0.001,0.06,162,,,,
0.8,917.38,697.84,79.38,660,425,776,0.3,0.0023,0.08,0.002,0.001,0.06,158,,,,
0.9,914.25,698.14,79.44,660,432,778,0.3,0.0023,0.04,0.005,0.001,0.056,161,,,,
0.6,910.43,696.26,82.17,660,428,780,0.3,0.0017,0.05,0.004,0.001,0.064,169,,,,
0.75,913.29,696.65,80.63,660,425,750,0.3,0.0027,0.09,0.006,0.001,0.057,176,,,,
1.2,899.38,573.82,67.58,670,244,930,0.8,0.035,0.16,0.005,0.001,0.001,170,,,,
1.4,901.22,570.19,70.13,670,427,909,0.8,0.03,0.14,0.003,0.001,0.001,178,,,,
1.4,898.43,565.63,70.13,670,427,909,0.8,0.05,0.18,0.006,0.001,0.001,153,,,,
1.2,902.43,569.45,69.2,670,427,943,0.8,0.035,0.17,0.004,0.001,0.001,178,,,,
1.2,901.3,582.05,69.2,670,427,943,0.8,0.035,0.17,0.006,0.001,0.001,170,,,,
0.7,914.84,698.69,81.88,660,429,780,0.3,0.0022,0.06,0.004,0.001,0.061,161,,,,
0.7,918.2,699.78,81.88,660,428,780,0.3,0.0019,0.05,0.002,0.001,0.06,175,,,,
0.7,915.82,702.52,81.88,660,425,780,0.3,0.0019,0.05,0.002,0.001,0.06,172,,,,
0.8,903.85,569.94,70.39,670,425,930,0.8,0.04,0.15,0.005,0.001,0.001,165,,,,
0.8,905.98,563.45,70.39,670,425,930,0.8,0.04,0.15,0.005,0.001,0.001,170,,,,
0.7,920.86,704.51,81.88,660,424,750,0.3,0.002,0.05,0.006,0.001,0.063,166,,,,
1.2,908.01,567.31,67.58,670,427,930,0.8,0.035,0.17,0.007,0.001,0.001,173,,,,
1.4,908.5,573.43,71.32,670,427,909,0.8,0.04,0.16,0.004,0.001,0.001,168,,,,
0.75,919.89,695.57,80.63,660,428,780,0.3,0.0022,0.05,0.004,0.001,0.06,165,,,,
0.7,922.25,697.87,81.88,660,425,750,0.3,0.0022,0.05,0.004,0.001,0.06,165,,,,
0.7,929.64,698.83,81.88,660,432,778,0.3,0.002,0.05,0.003,0.001,0.06,173,,,,
0.7,901.02,569.3,72,670,427,862,0.8,0.045,0.15,0.008,0.001,0.001,161,,,,
0.7,905.11,569.77,72,670,429,929,0.8,0.03,0.15,0.004,0.001,0.001,154,,,,
1.6,904.52,574.77,68.56,670,428,930,0.8,0.035,0.2,0.0049,0.001,0.001,158,,,,
0.65,916.01,702.21,80.71,660,426,772,0.3,0.0018,0.08,0.006,0.001,0.062,160,,,,
0.9,921.03,698.98,79.44,660,428,780,0.3,0.002,0.05,0.005,0.001,0.063,163,,,,
0.9,914.15,698.24,79.44,660,428,780,0.3,0.002,0.05,0.005,0.001,0.063,178,,,,
0.7,896.34,566.98,74,670,427,943,0.8,0.035,0.17,0.006,0.001,0.001,167,,,,
0.65,916.46,700.79,80.71,660,428,780,0.3,0.0022,0.06,0.006,0.001,0.061,167,,,,
0.9,906.02,564.51,69,670,428,930,0.8,0.04,0.18,0.0089,0.001,0.001,146,,,,
0.6,904.36,567.43,79.1,670,428,930,0.8,0.04,0.18,0.0089,0.001,0.001,168,,,,
0.9,910.09,563.63,69,670,427,920,0.8,0.04,0.18,0.0089,0.001,0.001,158,,,,
0.7,922.57,702.16,81.88,660,424,780,0.3,0.0021,0.0599,0.0089,0.001,0.0649,155,,,,
0.7,911.45,697.37,81.88,660,428,773,0.3,0.0021,0.04,0.005,0.001,0.054,178,,,,
0.7,913.65,698.63,81.88,660,428,780,0.3,0.0022,0.06,0.003,0.001,0.063,154,,,,
0.9,896.1,566.73,69,670,427,920,0.8,0.04,0.18,0.0089,0.001,0.001,155,,,,
0.75,919.01,703.34,80.63,660,428,770,0.3,0.0027,0.05,0.006,0.001,0.056,168,,,,
0.7,919.93,703.01,81.88,660,366,772,0.3,0.0024,0.05,0.002,0.001,0.059,160,,,,
0.8,904.57,568.05,70.39,670,428,930,0.8,0.04,0.15,0.005,0.001,0.001,153,,,,
0.8,902.62,565.96,70.39,670,426,930,0.8,0.04,0.15,0.005,0.001,0.001,149,,,,
1.4,909.2,579.12,70.13,670,428,950,0.8,0.035,0.13,0.003,0.001,0.001,165,,,,
1.2,903.73,572.77,69.2,670,427,897,0.8,0.04,0.16,0.005,0.001,0.001,165,,,,
0.65,899.79,563.42,75.79,670,425,930,0.8,0.035,0.17,0.008,0.001,0.001,164,,,,
0.9,914.61,698.33,79.44,660,427,779,0.3,0.002,0.05,0.005,0.001,0.063,170,,,,
1,918.33,699.07,77.2,660,428,780,0.3,0.0032,0.05,0.008,0.001,0.064,168,,,,
0.7,906.17,697.88,81.88,660,425,750,0.3,0.0024,0.05,0.005,0.001,0.056,170,,,,
0.7,906.81,696.04,81.88,660,428,780,0.6,0.0019,0.05,0.002,0.001,0.06,176,,,,
0.7,905.92,695.82,81.88,660,426,780,0.3,0.0022,0.06,0.005,0.001,0.064,174,,,,
0.7,921.7,697.77,81.88,660,420,780,0.3,0.0027,0.06,0.008,0.001,0.059,171,,,,
1.2,895.95,572.17,67.58,670,428,950,0.8,0.035,0.16,0.003,0.001,0.001,171,,,,
0.9,920.78,702.14,79.44,660,428,780,0.3,0.0021,0.0599,0.0089,0.001,0.0649,158,,,,
0.7,917.69,698.23,81.88,660,424,780,0.3,0.0029,0.06,0.004,0.001,0.06,152,,,,
0.7,917.32,696.64,81.88,670,427,844,0.3,0.0023,0.05,0.004,0.001,0.059,172,,,,
0.7,917.12,696.35,81.88,670,427,930,0.3,0.0023,0.05,0.004,0.001,0.059,161,,,,
0.6,913.3,697.85,82.17,660,428,780,0.3,0.0023,0.06,0.005,0.001,0.06,178,,,,
0.7,917.62,700.14,81.88,670,425,879,0.3,0.0024,0.06,0.004,0.001,0.057,173,,,,
0.65,888.5,569.94,75.79,670,428,905,0.8,0.035,0.19,0.0179,0.001,0.001,167,,,,
1.2,893.65,564.24,69.2,670,426,895,0.8,0.035,0.17,0.008,0.001,0.001,167,,,,
0.8,895.25,568.89,70.39,670,428,905,0.8,0.045,0.16,0.004,0.001,0.001,212,,,,
0.8,903.86,565.41,70.39,670,428,905,0.8,0.035,0.16,0.005,0.001,0.001,206,,,,
0.65,899.73,570.99,75.79,670,424,930,0.8,0.04,0.15,0.005,0.001,0.001,214,,,,
0.65,906.64,563.8,75.79,670,425,930,0.8,0.04,0.18,0.011,0.001,0.001,211,,,,
0.65,886.79,565.07,75.79,670,425,930,0.8,0.035,0.19,0.0179,0.001,0.001,215,,,,
0.65,907.58,564.14,75.79,670,425,930,0.8,0.035,0.19,0.0179,0.001,0.001,222,,,,
0.8,910.7,698.75,79.38,660,428,780,0.3,0.0017,0.06,0.006,0.001,0.061,219,,,,
1.2,916.58,697.98,72.76,660,425,765,0.3,0.0022,0.06,0.004,0.001,0.061,219,,,,
0.65,912.97,699.23,80.71,660,426,761,0.3,0.0024,0.0599,0.004,0.001,0.0619,223,,,,
0.65,918.51,700.56,80.71,670,426,907,0.3,0.0023,0.08,0.006,0.001,0.066,202.8,,,,
0.65,917.14,698.31,80.71,670,428,935,0.3,0.0023,0.08,0.006,0.001,0.066,208,,,,
0.7,922.61,699.14,81.88,660,428,780,0.3,0.0026,0.05,0.006,0.001,0.064,214,,,,
1.4,905.54,573.32,70.13,670,426,850,0.8,0.045,0.15,0.008,0.001,0.001,230,,,,
1.4,906.46,566.47,70.13,670,426,850,0.8,0.04,0.15,0.004,0.001,0.001,211,,,,
1.4,902.76,566.25,70.13,670,426,850,0.8,0.045,0.16,0.011,0.001,0.001,216,,,,
0.8,890.46,575.07,72.37,670,424,853,0.8,0.03,0.14,0.003,0.001,0.001,212,,,,
0.8,903.1,555,72.37,670,427,934,0.8,0.03,0.15,0.004,0.001,0.001,202,,,,
0.7,883.75,564.14,72,670,425,930,0.8,0.05,0.17,0.004,0.001,0.001,211,,,,
0.7,897.07,561.04,72,670,425,930,0.8,0.05,0.17,0.004,0.001,0.001,202,,,,
0.7,884.17,569.2,72,670,423,935,0.8,0.04,0.15,0.004,0.001,0.001,212,,,,
0.7,898.84,560.09,72,670,427,930,0.8,0.04,0.15,0.004,0.001,0.001,232,,,,
0.7,902.95,565.35,72,670,427,930,0.8,0.04,0.15,0.004,0.001,0.001,210,,,,
0.7,915.71,699.78,81.88,670,427,844,0.3,0.0022,0.05,0.005,0.001,0.055,206,,,,
0.7,921.69,702.73,81.88,660,369,805,0.3,0.0025,0.06,0.006,0.001,0.063,192,,,,
1.2,918.05,704.97,69.35,660,368,750,0.3,0.002,0.06,0.003,0.001,0.063,209,,,,
0.8,904.34,565.8,72.37,670,426,864,0.8,0.042,0.16,0.005,0.001,0.001,219,,,,
0.7,896.23,567.27,74,670,429,930,0.8,0.035,0.16,0.006,0.001,0.001,204,,,,
0.7,881.26,559.81,72,670,425,930,0.8,0.04,0.18,0.008,0.001,0.001,225,,,,
0.7,899.59,565.7,72,670,425,930,0.8,0.04,0.18,0.008,0.001,0.001,193,,,,
1.2,906.69,560.32,69.2,670,425,930,0.8,0.042,0.16,0.005,0.001,0.001,198,,,,
1.2,890.95,568.57,69.2,670,425,930,0.8,0.04,0.15,0.008,0.001,0.001,205,,,,
0.65,902.97,567.82,75.79,670,424,930,0.8,0.04,0.17,0.008,0.001,0.001,227,,,,
1,904.73,545.88,74.23,670,425,930,0.8,0.04,0.17,0.008,0.001,0.001,219,,,,
0.8,910.94,566.15,70.39,670,428,818,0.8,0.05,0.15,0.008,0.001,0.001,219,,,,
0.65,889.82,564.95,75.79,670,428,905,0.8,0.05,0.15,0.008,0.001,0.001,212,,,,
0.8,899.65,568.03,70.39,670,424,930,0.8,0.05,0.15,0.008,0.001,0.001,222,,,,
0.7,930.07,700.27,81.88,660,426,750,0.3,0.0019,0.04,0.008,0.001,0.064,220,,,,
1.2,921.53,698.22,69.35,660,428,750,0.3,0.0021,0.06,0.007,0.001,0.062,203,,,,
0.6,907.4,566.46,79.1,670,428,818,0.8,0.04,0.17,0.008,0.001,0.001,211,,,,
1.2,899.09,566.1,69.2,670,424,935,0.8,0.035,0.16,0.004,0.001,0.001,201,,,,
1,900.59,562.83,74.23,670,425,851,0.8,0.04,0.14,0.006,0.001,0.001,197,,,,
1.8,892.39,567.08,68.33,670,424,870,0.8,0.04,0.14,0.006,0.001,0.001,194,,,,
0.9,922.88,699.11,79.44,660,366,780,0.3,0.0025,0.06,0.007,0.001,0.068,221,,,,
0.9,920.98,699.84,79.44,660,429,756,0.3,0.0025,0.06,0.007,0.001,0.068,226,,,,
0.9,918.14,700.64,76.88,670,426,840,0.3,0.002,0.06,0.005,0.001,0.056,220,,,,
0.7,911.94,694.77,81.88,660,427,798,0.3,0.0023,0.06,0.005,0.001,0.06,202,,,,
0.7,936.06,702.75,81.88,660,427,780,0.3,0.0022,0.07,0.005,0.001,0.064,209,,,,
0.7,947.54,699.08,81.88,660,428,780,0.3,0.0023,0.06,0.005,0.001,0.062,209,,,,
0.65,919.85,697.19,80.71,660,427,780,0.3,0.0021,0.06,0.007,0.001,0.058,192.9,,,,
0.65,920.56,697.63,80.71,660,428,790,0.3,0.0021,0.06,0.008,0.001,0.061,187,,,,
0.7,921.97,698.51,81.88,670,426,900,0.3,0.0021,0.06,0.008,0.001,0.061,209,,,,
0.8,923.02,696,79.38,660,426,740,0.3,0.0024,0.07,0.007,0.001,0.06,209,,,,
0.65,900.42,568.6,77.4,670,426,930,0.8,0.037,0.16,0.015,0.001,0.001,201,,,,
0.65,910.38,566.18,77.4,670,426,929,0.8,0.037,0.16,0.015,0.001,0.001,194,,,,
0.65,895.39,562.6,77.4,670,426,929,0.8,0.037,0.16,0.015,0.001,0.001,189,,,,
0.7,891.43,567.19,75.73,670,425,954,0.8,0.04,0.18,0.007,0.001,0.001,209,,,,
0.7,906.93,567.37,75.73,670,426,930,0.8,0.04,0.18,0.007,0.001,0.001,199,,,,
0.7,888.35,564.82,75.73,670,426,930,0.8,0.04,0.18,0.007,0.001,0.001,191,,,,
0.65,917.29,697.39,80.71,660,428,750,0.3,0.0029,0.07,0.007,0.001,0.062,204,,,,
0.6,918.05,698.23,82.17,660,428,790,0.3,0.0021,0.05,0.006,0.001,0.058,169,,,,
0.9,914.13,697.22,79.44,660,424,780,0.3,0.0022,0.07,0.005,0.001,0.064,191,,,,
0.7,916.92,700.56,81.88,670,428,897,0.3,0.0018,0.05,0.005,0.001,0.057,198,,,,
0.7,911.8,703.95,81.88,670,428,898,0.3,0.0021,0.07,0.006,0.001,0.066,192,,,,
0.8,912.7,699.63,79.38,660,425,796,0.3,0.0019,0.04,0.008,0.001,0.064,208,,,,
1.6,906.68,564.78,68.56,670,430,876,0.8,0.04,0.18,0.006,0.001,0.001,194,,,,
1.6,907.5,563.62,68.56,670,430,876,0.8,0.035,0.16,0.005,0.001,0.001,181,,,,
1,902.64,564.01,74.23,670,425,891,0.8,0.04,0.18,0.006,0.001,0.001,189,,,,
1.2,901.66,568.65,69.2,670,425,891,0.8,0.035,0.16,0.005,0.001,0.001,183.6,,,,
1.2,905.6,565.8,69.2,670,425,891,0.8,0.04,0.18,0.006,0.001,0.001,209,,,,
0.6,910.75,691.59,82.17,670,426,900,0.3,0.0019,0.06,0.005,0.001,0.064,191,,,,
0.7,912.93,699.31,79.29,660,426,779,0.3,0.0023,0.06,0.007,0.001,0.063,177,,,,
0.65,922.03,696.99,80.71,670,427,859,0.3,0.0023,0.08,0.003,0.001,0.063,187,,,,
0.65,916.31,695.91,80.71,670,425,897,0.3,0.0023,0.07,0.003,0.001,0.063,209.1,,,,
0.65,915.91,695.17,80.71,670,425,897,0.3,0.003,0.05,0.007,0.001,0.055,197,,,,
0.65,917.26,696.95,80.71,670,425,897,0.3,0.0022,0.06,0.007,0.001,0.06,209,,,,
0.65,916.38,701,80.71,670,426,900,0.3,0.0025,0.06,0.006,0.001,0.056,194,,,,
0.65,915.63,699.67,80.71,660,428,777,0.3,0.0026,0.07,0.008,0.001,0.063,206,,,,
0.8,890.78,573.59,72.37,670,426,930,0.8,0.04,0.18,0.0089,0.001,0.001,207,,,,
1.2,899.71,560.83,69.2,670,427,930,0.8,0.035,0.14,0.007,0.001,0.001,203,,,,
0.65,915.97,698.41,80.71,670,427,900,0.3,0.003,0.05,0.007,0.001,0.055,203,,,,
0.7,917.71,697.62,81.88,660,427,750,0.3,0.0021,0.07,0.007,0.001,0.068,209,,,,
0.7,905.01,699.31,81.88,660,427,750,0.3,0.0022,0.06,0.007,0.001,0.06,192,,,,
0.8,914.47,699.22,79.38,660,367,750,0.3,0.0027,0.0599,0.007,0.001,0.063,205,,,,
0.65,918.47,697.97,80.71,660,428,750,0.3,0.0027,0.05,0.004,0.001,0.06,205,,,,
0.7,917.75,698.09,81.88,670,428,897,0.3,0.0024,0.07,0.007,0.001,0.061,209,,,,
0.6,894.31,567.04,77.61,670,427,930,0.8,0.04,0.17,0.0089,0.001,0.001,203.2,,,,
0.8,890.49,575.29,70.39,670,430,876,0.8,0.03,0.16,0.005,0.001,0.001,195,,,,
0.8,898.7,563.02,70.39,670,427,930,0.8,0.03,0.16,0.005,0.001,0.001,210,,,,
0.8,894.22,565.79,70.39,670,428,901,0.8,0.035,0.16,0.008,0.001,0.001,203,,,,
0.8,902.95,564.28,70.39,670,427,930,0.8,0.04,0.15,0.007,0.001,0.001,187,,,,
0.8,898.19,566.11,70.39,670,425,879,0.8,0.035,0.16,0.008,0.001,0.001,201,,,,
0.8,897.77,565.24,70.39,670,424,934,0.8,0.045,0.16,0.004,0.001,0.001,194,,,,
0.8,916.61,703.73,79.38,660,428,750,0.3,0.0019,0.07,0.005,0.001,0.06,190,,,,
0.7,916.18,701.46,81.88,670,428,930,0.3,0.0023,0.06,0.008,0.001,0.063,192,,,,
0.7,918.28,700.1,81.88,670,428,798,0.3,0.0023,0.04,0.005,0.001,0.056,210,,,,
0.7,915.94,700.82,81.88,660,428,780,0.3,0.0024,0.05,0.005,0.001,0.056,209,,,,
0.7,915.37,693.2,81.88,660,428,750,0.3,0.0025,0.07,0.005,0.001,0.07,210,,,,
0.65,882.39,570.27,75.79,670,427,900,0.8,0.025,0.16,0.006,0.001,0.001,209,,,,
0.65,895.55,562.93,75.79,670,426,930,0.8,0.035,0.18,0.004,0.001,0.001,187.1,,,,
0.65,889.61,563.86,75.79,670,433,898,0.8,0.04,0.17,0.0089,0.001,0.001,195,,,,
0.6,904.98,568.66,77.61,670,426,930,0.8,0.04,0.17,0.0089,0.001,0.001,194.3,,,,
0.6,915.9,696.7,82.17,660,430,780,0.3,0.0022,0.06,0.005,0.001,0.058,200,,,,
0.65,880.86,564.64,75.79,670,424,934,0.8,0.04,0.18,0.006,0.001,0.001,192,,,,
0.65,898.93,566.04,75.79,670,424,934,0.8,0.035,0.17,0.008,0.001,0.001,198,,,,
1.2,890.52,563.78,67.58,670,427,840,0.8,0.035,0.17,0.007,0.001,0.001,194,,,,
0.7,895.16,567.89,74,670,433,898,0.8,0.035,0.17,0.004,0.001,0.001,133,,,,
0.7,888.83,567.58,74,670,429,928,0.8,0.04,0.18,0.0089,0.001,0.001,133,,,,
0.8,895.41,565.17,72.37,670,429,928,0.8,0.033,0.17,0.004,0.001,0.001,131,,,,
0.6,915.58,697.54,82.17,660,426,780,0.3,0.0025,0.07,0.005,0.001,0.062,137,,,,
1.8,902.05,575.71,68.33,670,425,900,0.8,0.035,0.16,0.005,0.001,0.001,140,,,,
0.65,899.04,568.74,77.4,670,428,900,0.8,0.035,0.15,0.007,0.001,0.001,134,,,,
0.8,897.6,564.52,72.37,670,429,928,0.8,0.045,0.15,0.0049,0.001,0.001,135,,,,
0.9,899.42,695.94,78.49,660,427,780,0.3,0.0022,0.07,0.007,0.001,0.066,147,,,,
0.7,914.03,699.15,81.88,660,426,780,0.3,0.0022,0.06,0.004,0.001,0.062,141,,,,
0.7,910.3,693.06,81.88,660,429,778,0.3,0.0025,0.07,0.005,0.001,0.07,135,,,,
0.8,896.08,565.01,72.37,670,425,900,0.8,0.04,0.18,0.0089,0.001,0.001,143,,,,
0.7,917.34,699.17,81.88,670,427,900,0.3,0.0019,0.06,0.007,0.001,0.06,135,,,,
0.7,910.85,698.08,81.88,660,428,780,0.3,0.0023,0.06,0.005,0.001,0.061,150,,,,
0.7,916.88,699.68,81.88,670,427,900,0.3,0.0019,0.06,0.007,0.001,0.06,142,,,,
0.6,917.65,695.18,82.17,660,424,750,0.3,0.0019,0.06,0.007,0.001,0.06,136,,,,
0.6,916.75,697.63,82.17,660,428,750,0.3,0.002,0.05,0.004,0.001,0.055,138,,,,
0.6,916.13,699.84,82.17,660,428,720,0.3,0.002,0.05,0.003,0.001,0.061,145,,,,
0.6,916.97,699.17,82.17,660,428,720,0.3,0.0021,0.06,0.006,0.001,0.065,147,,,,
0.7,916.31,700.56,81.88,660,365,750,0.3,0.0022,0.08,0.005,0.001,0.06,138,,,,
0.7,917.86,698.28,81.88,660,429,750,0.3,0.0021,0.05,0.006,0.001,0.061,157,,,,
0.6,911.32,696.44,82.17,660,371,753,0.3,0.0023,0.06,0.005,0.001,0.061,140,,,,
0.6,916.49,698.89,82.17,660,428,780,0.3,0.002,0.05,0.004,0.001,0.055,153,,,,
0.7,879.3,565.13,72,670,427,933,0.8,0.03,0.14,0.003,0.001,0.001,138,,,,
0.7,899.46,568.91,72,670,427,933,0.8,0.03,0.14,0.003,0.001,0.001,150,,,,
0.65,911.84,695.55,80.71,670,427,900,0.3,0.0023,0.06,0.005,0.001,0.062,140,,,,
0.65,917.31,697.1,80.71,660,425,750,0.3,0.002,0.04,0.004,0.001,0.063,145,,,,
0.65,913.58,696.81,80.71,690,426,750,0.3,0.0018,0.06,0.005,0.001,0.066,148,,,,
1.4,915.37,587.36,71.32,670,426,930,0.8,0.04,0.16,0.004,0.001,0.001,150,,,,
0.65,910.32,698.32,80.71,660,367,747,0.3,0.002,0.06,0.005,0.001,0.062,145,,,,
