,Thickness,FRT,CT,% TCM Reduc,Cold Spot,Control Heating Time,Soaking Time,SPM Elongation,% Carbon,% Mn,%SI,%NB,%TI,YS (Mpa)
3591,0.8,914.55,702.57,73.2,690.0,305.0,959.0,0.5,0.0024,0.43,0.005,0.001,0.041,227.0
3592,2.5,883.22,684.88,53.55,570.0,258.0,398.0,2.2,0.04,0.21,0.008,0.001,0.001,194.0
3593,0.8,912.5,570.57,72.37,670.0,429.0,915.0,0.8,0.03,0.15,0.004,0.001,0.001,162.0
3594,1.45,892.36,573.43,57.63,570.0,248.0,390.0,1.2,0.06,0.45,0.004,0.001,0.001,185.0
3595,1.54,890.43,573.43,58.47,610.0,306.0,690.0,1.5,0.06,0.44,0.006,0.001,0.001,185.0
3596,1.2,879.01,573.12,65.31,590.0,378.0,378.0,1.2,0.045,0.28,0.006,0.001,0.001,190.0
3597,1.2,891.39,574.39,65.31,590.0,250.0,402.0,1.2,0.045,0.27,0.002,0.001,0.001,206.0
3598,1.5,879.52,572.9,61.68,600.0,251.0,399.0,1.2,0.04,0.27,0.006,0.001,0.001,200.0
3599,0.9,924.61,594.08,69.83,690.0,306.0,938.0,0.5,0.003,0.54,0.0089,0.023,0.06,252.0
3600,1.6,912.42,564.87,64.46,670.0,426.0,840.0,0.8,0.033,0.15,0.004,0.001,0.001,172.0
3601,1.0,885.41,571.89,66.53,590.0,280.0,372.0,1.2,0.06,0.45,0.005,0.001,0.001,212.0
3602,1.0,911.91,575.8,72.87,670.0,427.0,915.0,0.8,0.035,0.16,0.003,0.001,0.001,179.0
3603,0.7,915.0,568.05,74.0,670.0,427.0,930.0,0.8,0.03,0.14,0.007,0.001,0.001,180.0
3604,2.0,888.37,681.89,48.9,590.0,398.0,371.0,2.2,0.035,0.23,0.006,0.001,0.001,196.0
3605,0.7,909.28,699.39,81.88,660.0,432.0,808.0,0.3,0.0019,0.08,0.006,0.001,0.07,140.0
3606,1.2,885.81,570.74,65.31,590.0,248.0,380.0,1.2,0.045,0.23,0.002,0.001,0.001,198.0
3607,0.7,910.69,566.1,75.73,670.0,426.0,900.0,0.8,0.035,0.2,0.006,0.001,0.001,179.0
3608,1.2,874.37,576.32,65.31,590.0,248.0,405.0,1.2,0.04,0.27,0.004,0.001,0.001,198.0
3609,1.2,883.05,584.27,67.63,590.0,418.0,328.0,1.2,0.05,0.32,0.007,0.001,0.001,188.0
3610,0.6,888.71,570.76,75.76,590.0,375.0,380.0,1.0,0.05,0.27,0.003,0.001,0.001,182.0
3611,1.0,893.28,576.31,71.09,660.0,365.0,804.0,1.2,0.045,0.26,0.003,0.001,0.001,200.0
3612,0.8,893.24,574.29,73.0,590.0,259.0,496.0,1.2,0.045,0.29,0.002,0.001,0.001,210.0
3613,0.65,914.81,700.79,80.71,660.0,428.0,791.0,0.3,0.002,0.06,0.005,0.001,0.06,139.0
3614,3.0,874.39,680.49,44.25,570.0,417.0,299.0,2.2,0.035,0.21,0.008,0.001,0.001,195.0
3615,1.55,882.06,572.84,54.63,570.0,427.0,320.0,1.5,0.0599,0.46,0.004,0.001,0.001,185.0
3616,0.7,897.05,554.34,69.71,670.0,426.0,900.0,0.6,0.035,0.16,0.004,0.001,0.001,153.0
3617,3.0,891.28,571.16,44.47,570.0,247.0,404.0,1.8,0.04,0.26,0.003,0.001,0.001,215.0
3618,0.8,868.44,575.04,72.5,590.0,400.0,386.0,1.2,0.045,0.29,0.005,0.001,0.001,182.0
3619,1.2,894.86,567.22,55.82,600.0,246.0,403.0,1.2,0.07,1.37,0.031,0.031,0.011,388.0
3620,1.54,889.68,572.39,58.47,590.0,368.0,390.0,1.5,0.06,0.45,0.01,0.001,0.001,190.0
3621,0.7,922.4,699.3,81.88,660.0,366.0,779.0,0.3,0.0023,0.07,0.003,0.001,0.06,142.0
3622,1.0,915.23,698.75,77.2,660.0,427.0,810.0,0.3,0.0019,0.07,0.003,0.001,0.064,126.0
3623,0.8,928.87,699.51,79.38,670.0,427.0,900.0,0.3,0.0026,0.06,0.006,0.001,0.061,146.0
3624,1.2,884.31,572.19,61.56,590.0,370.0,296.0,1.2,0.04,0.25,0.004,0.001,0.001,193.0
3625,1.0,917.05,697.69,77.2,660.0,368.0,750.0,0.3,0.0019,0.05,0.005,0.001,0.062,139.0
3626,2.0,880.3,605.52,46.13,600.0,266.0,415.0,1.2,0.07,1.32,0.028,0.035,0.015,373.0
3627,1.2,895.39,576.74,62.06,590.0,381.0,407.0,1.2,0.05,0.22,0.004,0.001,0.001,200.0
3628,0.7,920.78,701.53,76.53,690.0,306.0,958.0,0.5,0.0033,0.42,0.0089,0.001,0.043,216.0
3629,0.7,930.46,716.22,78.21,690.0,310.0,987.0,0.5,0.0027,0.48,0.005,0.001,0.043,214.0
3630,1.0,921.42,704.38,77.2,660.0,367.0,810.0,0.3,0.0025,0.08,0.007,0.001,0.064,131.0
3631,0.65,907.82,570.96,77.4,670.0,428.0,914.0,0.8,0.035,0.17,0.01,0.001,0.001,163.0
3632,0.8,908.58,573.86,74.0,690.0,343.0,970.0,1.2,0.003,0.35,0.004,0.001,0.001,201.0
3633,1.0,885.76,570.72,65.77,590.0,244.0,420.0,1.2,0.04,0.26,0.003,0.001,0.001,191.0
3634,1.0,879.38,575.84,71.09,660.0,423.0,748.0,1.2,0.06,0.25,0.002,0.001,0.001,200.0
3635,1.45,885.82,574.19,57.63,570.0,245.0,440.0,1.2,0.06,0.43,0.003,0.001,0.001,195.0
3636,0.8,876.71,571.0,72.5,590.0,293.0,374.0,1.2,0.05,0.26,0.004,0.001,0.001,191.0
3637,1.9,882.62,568.51,53.71,570.0,382.0,387.0,1.5,0.0399,0.4,0.0049,0.001,0.001,180.0
3638,0.6,910.66,696.74,82.17,670.0,426.0,932.0,0.3,0.0023,0.06,0.002,0.001,0.063,138.0
3639,1.2,922.46,699.04,72.89,660.0,428.0,780.0,1.0,0.0018,0.06,0.006,0.001,0.06,158.0
3640,0.9,915.91,569.29,69.0,670.0,425.0,930.0,0.8,0.04,0.16,0.01,0.001,0.001,179.0
3641,1.5,903.83,564.94,70.48,670.0,427.0,809.0,0.8,0.045,0.15,0.003,0.001,0.001,180.0
3642,1.2,884.61,574.19,65.51,590.0,252.0,384.0,1.2,0.05,0.43,0.004,0.001,0.001,195.0
3643,1.0,909.07,568.99,74.23,670.0,428.0,888.0,0.8,0.04,0.17,0.01,0.001,0.001,164.0
3644,0.7,911.23,710.4,81.88,660.0,368.0,776.0,0.3,0.0024,0.07,0.005,0.001,0.06,146.0
3645,1.2,885.64,574.99,65.31,570.0,245.0,419.0,1.2,0.045,0.27,0.005,0.001,0.001,199.0
3646,2.5,884.99,569.22,53.73,570.0,374.0,351.0,1.8,0.04,0.25,0.003,0.001,0.001,217.0
3647,1.0,881.96,574.24,72.11,590.0,302.0,351.0,1.2,0.06,0.43,0.006,0.001,0.001,205.0
3648,0.8,919.89,700.07,79.38,660.0,428.0,795.0,0.3,0.0022,0.07,0.004,0.001,0.066,157.0
3649,1.2,903.58,563.78,67.58,670.0,428.0,915.0,0.8,0.04,0.17,0.007,0.001,0.001,179.0
3650,1.5,889.26,575.61,56.2,570.0,384.0,252.0,1.2,0.06,0.45,0.008,0.001,0.001,200.0
3651,0.9,920.53,702.89,78.49,660.0,431.0,796.0,0.3,0.0024,0.08,0.005,0.001,0.058,142.0
3652,1.54,880.65,574.62,58.47,570.0,266.0,370.0,1.5,0.07,0.42,0.007,0.001,0.001,195.0
3653,0.6,919.45,704.26,79.9,690.0,307.0,975.0,0.5,0.0027,0.4,0.006,0.001,0.037,210.0
3654,0.8,900.02,574.08,74.94,570.0,243.0,365.0,1.2,0.07,0.43,0.005,0.001,0.001,195.0
3655,1.55,909.02,572.22,64.78,670.0,426.0,895.0,0.8,0.035,0.18,0.007,0.001,0.001,178.0
3656,1.0,936.24,700.31,77.2,660.0,426.0,780.0,0.3,0.002,0.07,0.007,0.001,0.065,136.0
3657,1.54,887.31,581.4,58.47,600.0,283.0,400.0,1.5,0.06,0.49,0.004,0.001,0.001,185.0
3658,1.25,874.41,575.34,65.08,590.0,382.0,364.0,1.2,0.07,0.47,0.013,0.001,0.001,221.0
3659,0.8,880.99,574.01,74.94,590.0,271.0,366.0,1.2,0.05,0.46,0.003,0.001,0.001,205.0
3660,2.0,894.1,679.32,57.42,570.0,252.0,365.0,2.2,0.03,0.2,0.006,0.001,0.001,198.0
3661,1.6,890.61,680.19,59.28,570.0,438.0,277.0,1.8,0.03,0.2,0.006,0.001,0.001,198.0
3662,1.5,879.48,573.47,60.05,590.0,245.0,405.0,1.2,0.04,0.23,0.005,0.001,0.001,205.0
3663,1.0,890.18,572.57,66.53,590.0,285.0,366.0,1.2,0.06,0.44,0.003,0.001,0.001,212.0
3664,0.9,890.64,572.67,74.2,590.0,263.0,388.0,1.2,0.06,0.48,0.004,0.001,0.001,200.0
3665,1.0,895.34,577.07,72.11,570.0,246.0,378.0,1.2,0.08,0.43,0.006,0.001,0.001,213.0
3666,0.7,886.02,566.82,77.91,570.0,249.0,366.0,1.0,0.05,0.26,0.006,0.001,0.001,210.0
3667,1.0,899.7,565.47,72.87,670.0,429.0,899.0,0.8,0.04,0.15,0.004,0.001,0.001,157.0
3668,1.0,914.76,570.97,74.23,670.0,430.0,894.0,0.8,0.03,0.16,0.006,0.001,0.001,170.0
3669,1.2,910.44,699.79,72.76,660.0,426.0,780.0,0.3,0.0022,0.07,0.004,0.001,0.061,149.0
3670,2.0,914.46,568.46,64.84,670.0,425.0,900.0,0.8,0.035,0.18,0.002,0.001,0.001,179.0
3671,1.0,887.23,571.61,66.27,590.0,394.0,368.0,1.2,0.05,0.35,0.002,0.001,0.001,220.0
3672,1.6,882.43,683.43,57.13,590.0,273.0,394.0,1.8,0.03,0.19,0.004,0.001,0.001,182.0
3673,1.0,911.37,570.34,72.11,590.0,379.0,369.0,1.2,0.06,0.43,0.003,0.001,0.001,205.0
3674,1.6,882.56,576.06,57.32,590.0,397.0,367.0,1.4,0.04,0.22,0.003,0.001,0.001,206.0
3675,0.75,937.69,703.04,80.63,660.0,424.0,767.0,0.3,0.0023,0.06,0.005,0.001,0.06,146.0
3676,0.65,918.99,699.46,80.71,660.0,425.0,780.0,0.5,0.002,0.1,0.007,0.001,0.0659,150.0
3677,0.55,884.17,573.23,77.76,570.0,330.0,286.0,0.8,0.06,0.45,0.01,0.001,0.001,210.0
3678,1.75,891.08,574.86,52.87,590.0,375.0,364.0,1.5,0.06,0.42,0.004,0.001,0.001,205.0
3679,1.4,914.85,569.42,70.13,670.0,429.0,895.0,0.8,0.04,0.16,0.004,0.001,0.001,161.0
3680,0.8,912.24,570.43,72.37,670.0,426.0,930.0,0.8,0.0399,0.1299,0.0049,0.001,0.001,170.0
3681,2.0,884.52,680.89,54.58,570.0,243.0,390.0,2.2,0.04,0.21,0.005,0.001,0.001,193.0
3682,2.0,895.68,680.78,54.33,590.0,248.0,405.0,2.0,0.04,0.2,0.004,0.001,0.001,205.0
3683,1.5,883.85,573.02,59.66,590.0,244.0,375.0,1.2,0.08,0.43,0.044,0.001,0.001,185.0
3684,0.58,884.67,572.02,78.3,590.0,262.0,376.0,0.6,0.08,0.43,0.044,0.001,0.001,242.0
3685,1.25,919.11,699.49,71.64,660.0,427.0,795.0,0.5,0.0017,0.07,0.004,0.001,0.057,157.0
3686,0.8,917.31,698.54,79.38,660.0,424.0,807.0,0.6,0.0023,0.08,0.008,0.001,0.08,155.0
3687,0.65,910.23,699.11,80.71,660.0,431.0,777.0,0.3,0.0035,0.06,0.005,0.001,0.06,148.0
3688,0.8,921.63,702.73,79.38,670.0,425.0,955.0,0.3,0.0019,0.08,0.002,0.001,0.063,140.0
3689,0.7,894.65,567.85,75.97,670.0,427.0,915.0,0.8,0.035,0.16,0.002,0.001,0.001,160.0
3690,1.0,903.45,563.94,74.23,670.0,557.0,774.0,0.8,0.04,0.15,0.005,0.001,0.001,168.0
3691,1.0,915.83,565.4,72.87,670.0,431.0,925.0,0.8,0.04,0.14,0.005,0.001,0.001,159.0
3692,1.0,906.72,572.81,74.23,670.0,429.0,899.0,0.8,0.032,0.15,0.006,0.001,0.001,160.0
3693,0.7,907.34,700.8,81.88,660.0,427.0,800.0,0.6,0.002,0.0799,0.003,0.001,0.0599,150.0
3694,0.8,872.19,572.31,72.5,590.0,244.0,417.0,1.2,0.05,0.26,0.003,0.001,0.001,204.0
3695,1.4,902.31,701.12,71.46,660.0,425.0,790.0,0.3,0.0016,0.06,0.006,0.001,0.06,132.0
3696,1.8,890.46,571.3,53.95,590.0,389.0,338.0,1.5,0.06,0.45,0.006,0.001,0.001,180.0
3697,0.9,888.19,577.99,71.78,600.0,287.0,394.0,1.2,0.06,0.43,0.007,0.001,0.001,220.0
3698,0.6,882.1,574.69,75.76,570.0,320.0,314.0,1.0,0.045,0.27,0.004,0.001,0.001,215.0
3699,0.65,889.16,573.1,73.72,570.0,287.0,350.0,1.0,0.045,0.27,0.004,0.001,0.001,211.0
3700,1.2,910.64,570.29,69.2,670.0,430.0,894.0,0.8,0.035,0.17,0.004,0.001,0.001,167.0
3701,1.25,904.43,570.53,65.84,590.0,461.0,292.0,0.8,0.04,0.25,0.005,0.001,0.001,188.0
3702,1.5,892.13,559.6,70.48,670.0,428.0,860.0,0.8,0.03,0.16,0.004,0.001,0.001,168.0
3703,1.5,890.49,571.76,59.66,590.0,429.0,341.0,1.2,0.05,0.42,0.008,0.001,0.001,185.0
3704,0.9,887.0,570.49,69.63,570.0,246.0,420.0,1.2,0.045,0.27,0.004,0.001,0.001,210.0
3705,0.7,925.74,699.41,81.88,660.0,427.0,795.0,0.3,0.0023,0.07,0.004,0.001,0.062,138.0
3706,0.75,914.12,699.92,80.63,660.0,369.0,795.0,0.3,0.0024,0.06,0.002,0.001,0.059,141.0
3707,2.5,870.13,574.67,53.73,590.0,422.0,273.0,1.8,0.05,0.3,0.005,0.001,0.001,217.0
3708,1.6,917.01,567.51,68.56,670.0,426.0,930.0,0.8,0.04,0.18,0.002,0.001,0.001,178.0
3709,1.6,918.69,567.03,68.56,670.0,426.0,879.0,0.8,0.045,0.14,0.004,0.001,0.001,174.0
3710,1.0,900.35,575.77,72.11,590.0,247.0,399.0,1.2,0.05,0.44,0.008,0.001,0.001,184.0
3711,0.7,913.52,700.51,81.88,660.0,426.0,756.0,0.3,0.0019,0.06,0.003,0.001,0.057,137.0
3712,1.5,900.44,574.23,61.25,590.0,416.0,319.0,0.8,0.05,0.2199,0.0049,0.001,0.001,186.0
3713,1.25,911.53,568.57,65.84,570.0,432.0,232.0,0.8,0.035,0.25,0.004,0.001,0.001,201.0
3714,2.5,886.51,571.99,53.73,570.0,267.0,362.0,1.8,0.06,0.29,0.005,0.001,0.001,216.0
3715,0.8,911.63,565.54,72.37,670.0,431.0,927.0,0.8,0.04,0.17,0.006,0.001,0.001,165.0
3716,1.6,882.98,574.85,59.05,590.0,368.0,418.0,1.6,0.04,0.28,0.003,0.001,0.001,209.0
3717,0.63,885.21,571.41,79.03,570.0,387.0,335.0,1.0,0.06,0.44,0.007,0.001,0.001,211.0
3718,1.0,908.39,570.14,74.23,670.0,430.0,869.0,0.8,0.045,0.15,0.004,0.001,0.001,175.0
3719,0.65,911.89,699.43,78.23,690.0,307.0,988.0,0.5,0.003,0.44,0.003,0.001,0.04,214.0
3720,1.0,876.91,571.93,72.11,570.0,250.0,362.0,1.2,0.05,0.43,0.004,0.001,0.001,195.0
3721,0.7,920.09,699.06,81.88,660.0,368.0,800.0,0.3,0.0021,0.06,0.005,0.001,0.063,158.0
3722,1.2,916.91,699.13,72.89,660.0,430.0,794.0,1.0,0.0019,0.06,0.004,0.001,0.06,158.0
3723,1.25,912.02,570.27,67.93,670.0,429.0,915.0,0.8,0.04,0.16,0.0089,0.001,0.001,169.0
3724,1.2,919.18,700.11,72.76,660.0,431.0,787.0,0.3,0.0022,0.05,0.006,0.001,0.059,148.0
3725,0.78,908.65,569.91,73.03,670.0,430.0,930.0,0.8,0.04,0.16,0.004,0.001,0.001,169.0
3726,0.8,886.29,568.15,74.94,570.0,247.0,369.0,1.2,0.06,0.41,0.006,0.001,0.001,195.0
3727,0.8,917.16,701.7,79.38,660.0,369.0,797.0,0.3,0.0027,0.05,0.006,0.001,0.059,148.0
3728,0.75,928.38,699.72,80.63,660.0,367.0,806.0,0.3,0.0023,0.08,0.0089,0.001,0.065,130.0
3729,0.7,883.49,573.39,77.44,590.0,255.0,392.0,1.0,0.06,0.25,0.01,0.001,0.001,202.0
3730,0.6,914.51,701.18,82.17,670.0,427.0,884.0,0.3,0.0027,0.06,0.004,0.001,0.062,147.0
3731,0.8,913.91,701.02,79.38,660.0,428.0,795.0,0.3,0.002,0.0599,0.002,0.001,0.0599,151.0
3732,1.0,891.02,575.14,72.11,590.0,252.0,400.0,1.2,0.06,0.46,0.004,0.001,0.001,215.0
3733,0.65,914.06,698.31,78.23,690.0,308.0,965.0,0.5,0.0032,0.49,0.01,0.001,0.042,224.0
3734,1.5,886.75,569.2,60.05,570.0,247.0,384.0,1.2,0.06,0.25,0.006,0.001,0.001,206.0
3735,0.7,901.95,698.75,81.88,660.0,427.0,780.0,0.3,0.0026,0.06,0.004,0.001,0.062,143.0
3736,1.9,882.42,680.78,53.95,570.0,366.0,360.0,1.8,0.04,0.22,0.007,0.001,0.001,199.0
3737,0.65,881.84,571.25,76.54,570.0,246.0,360.0,1.0,0.05,0.27,0.0089,0.001,0.001,201.0
3738,1.0,875.14,571.2,65.77,590.0,266.0,399.0,1.2,0.045,0.27,0.005,0.001,0.001,191.0
3739,1.6,918.07,691.71,54.06,690.0,303.0,990.0,0.7,0.003,0.4199,0.004,0.001,0.035,238.0
3740,1.2,889.18,576.73,65.31,570.0,298.0,317.0,1.2,0.045,0.26,0.004,0.001,0.001,202.0
3741,3.0,883.4,573.29,44.47,590.0,270.0,358.0,1.8,0.05,0.23,0.004,0.001,0.001,215.0
3742,0.8,906.54,564.91,72.37,670.0,425.0,930.0,0.8,0.05,0.16,0.005,0.001,0.001,162.0
3743,0.63,903.87,566.51,75.43,570.0,244.0,376.0,0.8,0.03,0.21,0.004,0.001,0.001,222.0
3744,0.4,892.69,570.42,83.17,590.0,374.0,397.0,0.7,0.045,0.25,0.004,0.001,0.001,202.0
3745,0.7,919.17,699.03,81.88,660.0,427.0,780.0,0.3,0.0018,0.06,0.006,0.001,0.06,147.0
3746,0.6,887.48,575.48,79.8,570.0,348.0,287.0,1.0,0.07,0.44,0.008,0.001,0.001,232.0
3747,2.0,889.89,678.95,54.58,590.0,265.0,371.0,2.2,0.03,0.21,0.002,0.001,0.001,193.0
3748,0.67,898.28,549.55,73.19,670.0,426.0,900.0,0.6,0.05,0.18,0.005,0.001,0.001,155.0
3749,1.0,910.77,698.05,77.2,660.0,431.0,777.0,0.3,0.0024,0.04,0.006,0.001,0.06,129.0
3750,0.9,881.53,574.36,69.13,590.0,264.0,389.0,1.2,0.05,0.28,0.004,0.001,0.001,206.0
3751,0.7,925.65,696.93,81.88,670.0,425.0,900.0,0.3,0.0025,0.05,0.006,0.001,0.062,141.0
3752,0.8,917.85,700.84,79.38,660.0,427.0,810.0,0.3,0.0026,0.06,0.0089,0.001,0.055,138.0
3753,0.7,913.16,700.09,81.88,660.0,425.0,795.0,0.3,0.0021,0.06,0.005,0.001,0.059,143.0
3754,0.8,888.03,578.28,73.0,590.0,249.0,420.0,1.2,0.042,0.24,0.004,0.001,0.001,210.0
3755,0.8,917.72,701.58,73.2,690.0,306.0,988.0,0.5,0.0027,0.3899,0.006,0.001,0.037,206.0
3756,1.5,890.38,585.34,60.05,590.0,272.0,365.0,1.2,0.04,0.27,0.004,0.001,0.001,212.0
3757,0.7,904.06,565.23,75.97,670.0,428.0,928.0,0.8,0.05,0.17,0.005,0.001,0.001,172.0
3758,2.0,881.84,682.61,48.9,590.0,271.0,378.0,2.2,0.045,0.21,0.007,0.001,0.001,192.0
3759,1.2,884.91,574.95,66.28,590.0,404.0,341.0,1.2,0.048,0.23,0.002,0.001,0.001,215.0
3760,1.2,880.17,575.83,65.83,590.0,258.0,410.0,1.2,0.05,0.24,0.002,0.001,0.001,204.0
3761,0.7,917.95,701.26,78.67,690.0,305.0,980.0,0.5,0.0027,0.41,0.006,0.001,0.039,209.0
3762,1.4,924.8,704.53,59.8,690.0,306.0,1020.0,0.5,0.0027,0.41,0.006,0.001,0.039,209.0
3763,1.2,922.4,698.89,62.31,690.0,304.0,975.0,0.6,0.003,0.4399,0.0049,0.001,0.0379,217.0
3764,1.6,878.61,574.5,59.05,590.0,264.0,389.0,1.4,0.045,0.29,0.003,0.001,0.001,185.0
3765,0.8,889.82,579.51,73.0,570.0,407.0,290.0,1.2,0.035,0.24,0.002,0.001,0.001,210.0
3766,3.0,888.63,574.66,44.47,570.0,444.0,293.0,1.8,0.04,0.27,0.008,0.001,0.001,215.0
3767,1.45,886.95,574.45,57.63,570.0,263.0,388.0,1.2,0.06,0.47,0.008,0.001,0.001,190.0
3768,0.8,901.83,567.44,70.39,670.0,424.0,905.0,0.8,0.04,0.16,0.007,0.001,0.001,174.0
3769,1.5,923.23,707.59,69.46,670.0,436.0,922.0,0.3,0.0023,0.06,0.005,0.001,0.056,158.0
3770,1.6,886.28,578.27,57.32,590.0,271.0,381.0,1.4,0.05,0.26,0.005,0.001,0.001,213.0
3771,1.0,915.67,570.37,74.23,670.0,427.0,914.0,0.8,0.04,0.16,0.006,0.001,0.001,162.0
3772,1.2,890.2,575.72,65.31,590.0,250.0,390.0,1.2,0.05,0.24,0.003,0.001,0.001,200.0
3773,1.25,910.68,566.08,65.84,590.0,389.0,369.0,0.8,0.033,0.2,0.008,0.001,0.001,199.0
3774,1.2,909.69,699.3,62.31,690.0,317.0,969.0,0.5,0.0026,0.4,0.007,0.001,0.0469,210.0
3775,1.6,915.98,570.14,68.56,670.0,424.0,895.0,0.8,0.04,0.18,0.0089,0.001,0.001,175.0
3776,1.9,879.36,569.28,53.71,570.0,251.0,354.0,1.5,0.0399,0.4,0.0049,0.001,0.001,190.0
3777,0.65,915.34,568.09,77.4,670.0,424.0,900.0,0.8,0.04,0.18,0.0089,0.001,0.001,168.0
3778,0.7,907.03,701.2,81.88,660.0,427.0,810.0,0.3,0.0017,0.05,0.004,0.001,0.056,137.0
3779,1.5,920.46,572.96,70.48,670.0,426.0,900.0,0.8,0.035,0.16,0.008,0.001,0.001,164.0
3780,1.5,889.34,572.79,60.05,590.0,262.0,388.0,1.2,0.045,0.26,0.003,0.001,0.001,217.0
3781,1.6,889.61,683.06,57.13,590.0,302.0,350.0,1.8,0.03,0.22,0.007,0.001,0.001,196.0
3782,0.7,915.78,697.97,81.88,660.0,426.0,756.0,0.3,0.0019,0.05,0.003,0.001,0.055,144.0
3783,0.8,913.3,570.49,70.39,670.0,425.0,930.0,0.8,0.0399,0.17,0.0049,0.001,0.001,180.0
3784,1.0,920.42,570.27,74.23,670.0,429.0,888.0,0.8,0.0399,0.17,0.006,0.001,0.001,170.0
3785,1.5,892.13,573.4,59.66,570.0,377.0,350.0,1.2,0.0599,0.4499,0.013,0.001,0.001,200.0
3786,1.0,884.86,573.77,72.11,590.0,245.0,410.0,1.2,0.07,0.45,0.012,0.001,0.001,213.0
3787,0.65,914.19,570.13,75.79,670.0,427.0,930.0,0.8,0.04,0.16,0.011,0.001,0.001,157.0
3788,0.6,908.48,570.11,79.33,670.0,426.0,944.0,0.8,0.04,0.15,0.008,0.001,0.001,161.0
3789,0.8,917.09,700.27,79.38,660.0,429.0,780.0,0.3,0.0024,0.07,0.008,0.001,0.055,141.0
3790,1.1,886.1,572.96,68.67,590.0,327.0,310.0,1.2,0.05,0.25,0.003,0.001,0.001,202.0
3791,0.75,903.56,701.98,74.87,690.0,306.0,990.0,0.5,0.003,0.41,0.007,0.001,0.035,211.0
3792,1.54,893.5,575.02,58.47,570.0,245.0,402.0,1.5,0.05,0.49,0.006,0.001,0.001,182.0
3793,0.58,891.5,575.98,76.56,570.0,306.0,292.0,0.7,0.08,0.45,0.005,0.001,0.001,217.0
3794,0.8,903.14,567.82,72.37,670.0,429.0,915.0,0.8,0.03,0.15,0.003,0.001,0.001,178.0
3795,1.0,917.86,569.22,72.87,670.0,427.0,915.0,0.8,0.04,0.15,0.008,0.001,0.001,179.0
3796,1.2,878.2,572.03,61.56,590.0,245.0,405.0,1.2,0.05,0.28,0.004,0.001,0.001,208.0
3797,0.63,887.29,575.55,77.54,570.0,375.0,398.0,1.0,0.06,0.46,0.0089,0.001,0.001,213.0
3798,1.0,881.05,562.09,72.11,620.0,245.0,405.0,1.2,0.0799,0.4199,0.012,0.001,0.001,232.0
3799,0.8,886.06,572.62,74.94,570.0,377.0,397.0,1.2,0.06,0.44,0.007,0.001,0.001,195.0
3800,1.0,895.15,578.73,72.11,590.0,384.0,386.0,1.2,0.0599,0.4199,0.006,0.001,0.001,205.0
3801,2.0,884.68,577.31,49.1,570.0,366.0,390.0,1.8,0.04,0.26,0.004,0.001,0.001,204.0
3802,0.9,901.53,573.29,69.63,570.0,425.0,303.0,1.2,0.05,0.37,0.002,0.001,0.001,219.0
3803,1.55,889.3,573.77,55.09,570.0,288.0,336.0,1.4,0.06,0.25,0.002,0.001,0.001,206.0
3804,0.75,913.21,699.69,80.63,660.0,367.0,806.0,0.3,0.0017,0.0599,0.004,0.001,0.056,149.0
3805,0.8,903.44,563.9,70.39,670.0,428.0,888.0,0.8,0.05,0.16,0.007,0.001,0.001,160.0
3806,1.2,903.23,567.83,69.2,670.0,425.0,900.0,0.8,0.05,0.16,0.007,0.001,0.001,178.0
3807,0.8,903.21,566.24,72.37,670.0,428.0,900.0,0.8,0.0399,0.1599,0.004,0.001,0.001,177.0
3808,1.6,887.78,573.02,57.32,570.0,255.0,353.0,1.4,0.045,0.24,0.002,0.001,0.001,218.0
3809,1.75,921.22,700.91,64.44,660.0,367.0,779.0,0.3,0.0025,0.05,0.002,0.001,0.059,150.0
3810,1.2,891.27,563.96,55.82,600.0,245.0,435.0,1.2,0.08,1.25,0.048,0.033,0.011,409.0
3811,1.8,898.39,571.49,56.19,570.0,327.0,309.0,1.4,0.04,0.31,0.002,0.001,0.001,204.0
3812,1.2,924.46,701.63,62.31,690.0,306.0,988.0,0.5,0.0027,0.43,0.003,0.001,0.039,203.0
3813,1.0,924.87,702.25,71.29,690.0,322.0,973.0,0.5,0.0023,0.42,0.005,0.001,0.04,211.0
3814,0.8,927.28,701.12,79.38,660.0,428.0,786.0,0.3,0.0024,0.08,0.005,0.001,0.065,140.0
3815,1.0,920.96,700.99,68.59,690.0,320.0,960.0,0.5,0.002,0.43,0.005,0.001,0.044,193.0
3816,1.0,920.96,700.99,68.59,690.0,320.0,960.0,0.5,0.002,0.43,0.005,0.001,0.044,193.0
3817,0.8,909.7,570.26,72.37,670.0,426.0,900.0,0.8,0.035,0.18,0.005,0.001,0.001,160.0
3818,1.15,884.14,575.41,63.16,570.0,398.0,338.0,1.2,0.06,0.45,0.006,0.001,0.001,211.0
3819,1.5,892.21,574.1,56.2,590.0,413.0,333.0,1.2,0.0599,0.4399,0.006,0.001,0.001,185.0
3820,0.7,913.22,699.65,81.88,660.0,425.0,780.0,0.3,0.0025,0.04,0.006,0.001,0.064,143.0
3821,0.8,882.39,573.91,73.0,590.0,365.0,426.0,1.2,0.05,0.28,0.0179,0.001,0.001,216.0
3822,2.0,886.55,569.75,54.76,590.0,418.0,328.0,1.8,0.05,0.25,0.007,0.001,0.001,204.0
3823,2.0,906.71,564.35,59.22,670.0,430.0,928.0,0.8,0.045,0.18,0.013,0.001,0.001,179.0
3824,1.4,880.71,577.23,64.58,650.0,247.0,660.0,1.2,0.048,0.31,0.0049,0.001,0.001,199.0
